"Date","R15_Surf","R15_RZ","R51_Surf","R51_RZ","R53_Surf","R53_RZ","R55_Surf","R55_RZ","R60_Surf","R60_RZ","R61_Surf","R61_RZ","R74_Surf","R74_RZ","SurfaceM"
2008-11-14,0.342055555555556,0.692324167364206,0.169899305555556,0.342190746973335,0.229918518518519,0.497687641260922,0.141459027777778,0.350080215247731,0.241904861111111,0.381377060693428,0.159021527777778,0.471913278076205,0.151334722222222,0.275553060545575,0.095
2008-11-15,0.367600694444444,0.707922114198198,0.172711111111111,0.345408657780808,0.23211048951049,0.503319498673313,0.142420833333333,0.350622542953725,0.245334722222222,0.384794300288312,0.168169444444444,0.480048766642119,0.15545,0.284937763362165,0.088
2008-11-16,0.371777777777778,0.710737033923235,0.173951388888889,0.350358065153338,0.231147916666667,0.505934933866776,0.144493055555556,0.351626671168161,0.242505555555556,0.382411565757374,0.172520833333333,0.490930898205106,0.152377777777778,0.277721640053227,0.0955
2008-11-17,0.376423611111111,0.712328005566484,0.173957746478873,0.353828384342462,0.229194594594595,0.501936443313839,0.142596527777778,0.35171454390111,0.239071527777778,0.373313558069047,0.172724305555556,0.494273527298851,0.150313194444444,0.270816699933466,0.078
2008-11-18,0.377376388888889,0.712318046408088,0.173390972222222,0.355327745738177,NA,NA,0.140754861111111,0.351801165891854,0.236475694444444,0.367662822503142,0.169788888888889,0.495835478277402,0.148754861111111,0.266594588600577,NA
2008-11-19,0.363328472222222,0.711548562857081,0.172796527777778,0.356608977704008,NA,NA,0.139341666666667,0.351749629427157,0.234271527777778,0.362384490278702,0.166420833333333,0.496545994760681,0.147003472222222,0.263188206919494,0.073
2008-11-20,0.352668055555556,0.706836731320863,0.1731125,0.358407960653498,NA,NA,0.138920138888889,0.351689996981738,0.234402777777778,0.360256339173505,0.166947222222222,0.496712540793046,0.146619444444444,0.261084081836327,NA
2008-11-21,0.327829166666667,0.695099897112429,0.173503472222222,0.360280535345002,NA,NA,0.138909027777778,0.351959639343629,0.234255555555556,0.358227526428624,0.166711805555556,0.497327476402607,0.146422222222222,0.259683410955866,0.0935
2008-11-22,0.310052083333333,0.675764173624296,0.173292361111111,0.3614931936436,NA,NA,0.138416666666667,0.352238793232125,0.233490277777778,0.35638168108228,0.164770138888889,0.498022430760122,0.146404861111111,0.261003687070304,0.0795
2008-11-23,0.303746527777778,0.661876977031714,0.173205555555556,0.362838902152799,0.224396923076923,0.48441243905176,0.138263888888889,0.352427128521913,0.233097222222222,0.355380442818068,0.163545138888889,0.498148992989372,0.146960839160839,0.261460994095725,0.0775
